Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,문제번호,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,비용($),예측답,정답여부,모델응답,프롬프트
위험물기능사,2011,2,위험물의 화학적 성질 및 취급,41,위험물안전관리법령에서 규정하고 있는 옥내소화전설비의 설치기준에 관한 내용 중 옳은 것은?,text_only,o,제조소등 건축물의 층마다 당해 층마다 당해 층의 각 부분에서 하나의 호스접속구까지의 수평거리가 25m 이하가 되도록 설치한다.,수원의 수량은 옥내소화전이 가장 많이 설치된 층의 옥내소화전 설치개수(설치개수가 5개 이상인 경우는 5개)에 18.6m$^3$를 곱한 양 이상이 되도록 설치한다.,옥내소화전설비는 각 층을 기준으로 하여 당해 층의 모든 옥내소화전(설치개수가 5개 이상인 경우는 5개의 옥내소화전)을 동시에 사용할 경우에 각 노즐선단의 방수압력이 170kPa 이상의 성능이 되도록 한다.,옥내소화전설비는 각 층을 기준으로 하여 당해 층의 모든 옥내소화전(설치개수가 5개 이상인 경우는 5개의 옥내소화전)을 동시에 사용할 경우에 각 노즐선단의 방수량이 1분당 130L 이상의 성능이 되도록 한다.,1,119,GPT-4o,300,80,0,67.23,96.09,0.51,343,1,344,중간,0.000868,3,False,3,"문제: 위험물안전관리법령에서 규정하고 있는 옥내소화전설비의 설치기준에 관한 내용 중 옳은 것은?

선택지:
1. 제조소등 건축물의 층마다 당해 층마다 당해 층의 각 부분에서 하나의 호스접속구까지의 수평거리가 25m 이하가 되도록 설치한다.
2. 수원의 수량은 옥내소화전이 가장 많이 설치된 층의 옥내소화전 설치개수(설치개수가 5개 이상인 경우는 5개)에 18.6m$^3$를 곱한 양 이상이 되도록 설치한다.
3. 옥내소화전설비는 각 층을 기준으로 하여 당해 층의 모든 옥내소화전(설치개수가 5개 이상인 경우는 5개의 옥내소화전)을 동시에 사용할 경우에 각 노즐선단의 방수압력이 170kPa 이상의 성능이 되도록 한다.
4. 옥내소화전설비는 각 층을 기준으로 하여 당해 층의 모든 옥내소화전(설치개수가 5개 이상인 경우는 5개의 옥내소화전)을 동시에 사용할 경우에 각 노즐선단의 방수량이 1분당 130L 이상의 성능이 되도록 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2007,5,화재 예방과 소화방법,18,제3류 위험물을 취급하는 제조소는 300명 이상을 수용할 수 있는 극장으로부터 몇 m 이상의 안전거리를 유지하여야 하는가?,text_only,o,5,10,30,70,3,120,GPT-4o,300,80,0,66.67,96.72,0.63,91,1,92,중간,0.000237,4,False,4,"문제: 제3류 위험물을 취급하는 제조소는 300명 이상을 수용할 수 있는 극장으로부터 몇 m 이상의 안전거리를 유지하여야 하는가?

선택지:
1. 5
2. 10
3. 30
4. 70

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2005,3,화재 예방과 소화방법,6,"위험물제조소에는 지정위험물에 따라 화기엄금, 화기주의 게시판을 설치하여야 한다. 게시판의 바탕-문자가 바르게 짝지어진 것은?",text_only,o,백색바탕-청색문자,황색바탕-적색문자,적색바탕-백색문자,백색바탕-적색문자,3,121,GPT-4o,300,81,0,66.94,97.3,0.58,126,1,127,중간,0.000325,3,True,3,"문제: 위험물제조소에는 지정위험물에 따라 화기엄금, 화기주의 게시판을 설치하여야 한다. 게시판의 바탕-문자가 바르게 짝지어진 것은?

선택지:
1. 백색바탕-청색문자
2. 황색바탕-적색문자
3. 적색바탕-백색문자
4. 백색바탕-적색문자

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2012,1,화재 예방과 소화방법,18,팽창질석(삽 1개 포함) 160리터의 소화 능력단위는?,text_only,o,0.5,1,1.5,2,2,122,GPT-4o,300,82,0,67.21,98.3,0.99,84,1,85,중간,0.00022,2,True,2,"문제: 팽창질석(삽 1개 포함) 160리터의 소화 능력단위는?

선택지:
1. 0.5
2. 1
3. 1.5
4. 2

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2007,4,위험물의 화학적 성질 및 취급,57,다음 중 제2류 위험물은?,text_only,o,황린,리튬,칼슘,유황,4,123,GPT-4o,300,82,0,66.67,99.33,1.04,66,1,67,중간,0.000175,1,False,1,"문제: 다음 중 제2류 위험물은?

선택지:
1. 황린
2. 리튬
3. 칼슘
4. 유황

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2009,2,화재 예방과 소화방법,16,위험물 제조소등별로 설치하여야 하는 경보설비의 종류에 해당하지 않는 것은?,text_only,o,비상방송설비,비상조명등설비,자동화재탐지설비,비상경보설비,2,124,GPT-4o,300,83,0,66.94,99.92,0.59,96,1,97,중간,0.00025,2,True,2,"문제: 위험물 제조소등별로 설치하여야 하는 경보설비의 종류에 해당하지 않는 것은?

선택지:
1. 비상방송설비
2. 비상조명등설비
3. 자동화재탐지설비
4. 비상경보설비

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2002,4,화재 예방과 소화방법,7,소화기구는 바닥으로부터 얼마의 높이에 설치하는가?,text_only,o,1m 이하의 곳,1.5m 이하의 곳,2m 이하의 곳,0.5m 이하의 곳,2,125,GPT-4o,300,84,0,67.2,100.65,0.73,91,1,92,중간,0.000237,2,True,2,"문제: 소화기구는 바닥으로부터 얼마의 높이에 설치하는가?

선택지:
1. 1m 이하의 곳
2. 1.5m 이하의 곳
3. 2m 이하의 곳
4. 0.5m 이하의 곳

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2005,3,위험물의 화학적 성질 및 취급,35,과산화마그네슘 성상 및 취급에 관한 설명으로 틀린 것은?,text_only,,"가연성유기물과 혼합되어 있을 때 가열, 충격에 의해 폭발 위험이 있다.",습기 또는 물과 접촉시 산소를 방출한다.,산과 접촉하여 과산화수소를 발생한다.,적녹색의 결정이다.,4,126,GPT-4o,300,85,0,67.46,101.64,0.99,127,1,128,중간,0.000328,4,True,4,"문제: 과산화마그네슘 성상 및 취급에 관한 설명으로 틀린 것은?

선택지:
1. 가연성유기물과 혼합되어 있을 때 가열, 충격에 의해 폭발 위험이 있다.
2. 습기 또는 물과 접촉시 산소를 방출한다.
3. 산과 접촉하여 과산화수소를 발생한다.
4. 적녹색의 결정이다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2002,4,위험물의 화학적 성질 및 취급,55,톨루엔을 산화(MnO$_2$ + 황산)시킬 때 생성되는 물질은?,text_only,,크실렌,아닐린,안식향산,니트로벤젠,3,127,GPT-4o,300,86,0,67.72,102.24,0.6,87,1,88,중간,0.000228,3,True,3,"문제: 톨루엔을 산화(MnO$_2$ + 황산)시킬 때 생성되는 물질은?

선택지:
1. 크실렌
2. 아닐린
3. 안식향산
4. 니트로벤젠

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2010,2,위험물의 화학적 성질 및 취급,53,다음 위험물 중 지정수량이 나머지 셋과 다른 하나는?,text_only,o,마그네슘,금속분,철분,유황,4,128,GPT-4o,300,86,0,67.19,102.99,0.75,76,1,77,중간,0.0002,3,False,3,"문제: 다음 위험물 중 지정수량이 나머지 셋과 다른 하나는?

선택지:
1. 마그네슘
2. 금속분
3. 철분
4. 유황

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2009,1,위험물의 화학적 성질 및 취급,37,질산의 성질에 대한 설명으로 틀린 것은?,text_only,,연소성이 있다.,물과 혼합하여 발열한다.,부식성이 있다.,강한 산화제이다,1,129,GPT-4o,300,87,0,67.44,105.71,2.72,82,1,83,중간,0.000215,1,True,1,"문제: 질산의 성질에 대한 설명으로 틀린 것은?

선택지:
1. 연소성이 있다.
2. 물과 혼합하여 발열한다.
3. 부식성이 있다.
4. 강한 산화제이다

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2003,4,화재 예방과 소화방법,5,"전역방출방식의 이산화탄소 소화설비의 분사헤드의 방사압력은 얼마 이상이어야 하는가? (단, 저압식 제외)",text_only,o,21kg/cm$^2$ 이상,18kg/cm$^2$ 이상,15kg/cm$^2$ 이상,12kg/cm$^2$ 이상,1,130,GPT-4o,300,87,0,66.92,106.41,0.7,124,1,125,중간,0.00032,3,False,3,"문제: 전역방출방식의 이산화탄소 소화설비의 분사헤드의 방사압력은 얼마 이상이어야 하는가? (단, 저압식 제외)

선택지:
1. 21kg/cm$^2$ 이상
2. 18kg/cm$^2$ 이상
3. 15kg/cm$^2$ 이상
4. 12kg/cm$^2$ 이상

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2008,4,위험물의 화학적 성질 및 취급,33,수소화리튬이 물과 반응할 때 생성되는 것은?,text_only,,LiOH 과 H$_2$,LiOH 과 O$_2$,Li 과 H$_2$,Li 과 O$_2$,1,131,GPT-4o,300,88,0,67.18,107.13,0.72,85,1,86,중간,0.000223,1,True,1,"문제: 수소화리튬이 물과 반응할 때 생성되는 것은?

선택지:
1. LiOH 과 H$_2$
2. LiOH 과 O$_2$
3. Li 과 H$_2$
4. Li 과 O$_2$

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2001,3,위험물의 화학적 성질 및 취급,23,"그라비아 인쇄의 사진제판, 매염제, 피혁가공, 석유정제, 불꽃놀이의 제조 등의 용도로 사용하며 적색 또는 등적색의 침상결정으로서 185℃에서 분해하는 중크롬산 염류는?",text_only,,중크롬산나트륨(Na$_2$Cr$_2$O$_7$·2H$_2$O),중크롬산칼륨(K$_2$Cr$_2$O$_7$),중크롬산암모늄[(NH$_4$)$_2$Cr$_2$O$_7$],중크롬산칼슘(CaCr$_2$O$_7$·3H$_2$O),3,132,GPT-4o,300,89,0,67.42,108.01,0.89,213,1,214,중간,0.000543,3,True,3,"문제: 그라비아 인쇄의 사진제판, 매염제, 피혁가공, 석유정제, 불꽃놀이의 제조 등의 용도로 사용하며 적색 또는 등적색의 침상결정으로서 185℃에서 분해하는 중크롬산 염류는?

선택지:
1. 중크롬산나트륨(Na$_2$Cr$_2$O$_7$·2H$_2$O)
2. 중크롬산칼륨(K$_2$Cr$_2$O$_7$)
3. 중크롬산암모늄[(NH$_4$)$_2$Cr$_2$O$_7$]
4. 중크롬산칼슘(CaCr$_2$O$_7$·3H$_2$O)

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2002,2,위험물의 화학적 성질 및 취급,39,"니트로 셀룰로오스의 저장, 수송중에는 어떤 물질로 습면시키는가?",text_only,,석유 또는 에테르,파라핀,물 또는 알코올,아세톤,3,133,GPT-4o,300,90,0,67.67,108.65,0.64,92,1,93,중간,0.00024,3,True,3,"문제: 니트로 셀룰로오스의 저장, 수송중에는 어떤 물질로 습면시키는가?

선택지:
1. 석유 또는 에테르
2. 파라핀
3. 물 또는 알코올
4. 아세톤

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2005,1,위험물의 화학적 성질 및 취급,26,벤젠의 성질에 대한 설명으로 맞지 않는 사항은?,text_only,,불포화결합을 이루고 있으나 첨가반응 보다는 치환 반응이 많다.,무색 투명한 독특한 냄새를 가진 액체이다.,물에 잘 녹으며 유기용매와 혼합된다.,끓는점은 약 80℃ 이다.,3,134,GPT-4o,300,91,0,67.91,109.25,0.59,127,1,128,중간,0.000328,3,True,3,"문제: 벤젠의 성질에 대한 설명으로 맞지 않는 사항은?

선택지:
1. 불포화결합을 이루고 있으나 첨가반응 보다는 치환 반응이 많다.
2. 무색 투명한 독특한 냄새를 가진 액체이다.
3. 물에 잘 녹으며 유기용매와 혼합된다.
4. 끓는점은 약 80℃ 이다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2010,5,위험물의 화학적 성질 및 취급,24,제1류 위험물을 취급할 때 주의사항으로서 틀린 것은?,text_only,o,환기가 잘되는 서늘한 곳에 저장한다.,"가열, 충격, 마찰을 피한다.",가연물과의 접촉을 피한다.,밀폐용기는 위험하므로 개방용기를 사용해야 한다.,4,135,GPT-4o,300,92,0,68.15,110.01,0.76,111,1,112,중간,0.000288,4,True,4,"문제: 제1류 위험물을 취급할 때 주의사항으로서 틀린 것은?

선택지:
1. 환기가 잘되는 서늘한 곳에 저장한다.
2. 가열, 충격, 마찰을 피한다.
3. 가연물과의 접촉을 피한다.
4. 밀폐용기는 위험하므로 개방용기를 사용해야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2012,1,화재 예방과 소화방법,15,전기설비에 적응성이 없는 소화설비는?,text_only,,이산화탄소소화설비,물분무소화설비,포소화설비,할로겐화합물소화설비,3,136,GPT-4o,300,93,0,68.38,110.95,0.94,93,1,94,중간,0.000243,3,True,3,"문제: 전기설비에 적응성이 없는 소화설비는?

선택지:
1. 이산화탄소소화설비
2. 물분무소화설비
3. 포소화설비
4. 할로겐화합물소화설비

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2014,4,화재 예방과 소화방법,18,다음 중 기체연료가 완전 연소하기에 유리한 이유로 가장 거리가 먼 것은?,text_only,,활성화 에너지가 크다.,공기 중에서 확산되기 쉽다.,산소를 충분히 공급 받을 수 있다.,분자의 운동이 활발하다.,1,137,GPT-4o,300,94,0,68.61,111.6,0.66,103,1,104,중간,0.000267,1,True,1,"문제: 다음 중 기체연료가 완전 연소하기에 유리한 이유로 가장 거리가 먼 것은?

선택지:
1. 활성화 에너지가 크다.
2. 공기 중에서 확산되기 쉽다.
3. 산소를 충분히 공급 받을 수 있다.
4. 분자의 운동이 활발하다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2011,5,위험물의 화학적 성질 및 취급,26,황린에 대한 설명으로 틀린 것은?,text_only,,환원력이 강하다.,담황색 또는 백색의 고체이다.,벤젠에는 불용이나 물에 잘 녹는다.,마늘 냄새와 같은 자극적인 냄새가 난다.,3,138,GPT-4o,300,95,0,68.84,112.31,0.7,101,1,102,중간,0.000263,3,True,3,"문제: 황린에 대한 설명으로 틀린 것은?

선택지:
1. 환원력이 강하다.
2. 담황색 또는 백색의 고체이다.
3. 벤젠에는 불용이나 물에 잘 녹는다.
4. 마늘 냄새와 같은 자극적인 냄새가 난다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2014,2,위험물의 화학적 성질 및 취급,45,질산메틸의 성질에 대한 설명으로 틀린 것은?,text_only,,비점은 약 66℃ 이다.,증기는 공기보다 가볍다.,무색 투명한 액체이다.,자기반응성 물질이다.,2,139,GPT-4o,300,96,0,69.06,113.82,1.51,96,1,97,중간,0.00025,2,True,2,"문제: 질산메틸의 성질에 대한 설명으로 틀린 것은?

선택지:
1. 비점은 약 66℃ 이다.
2. 증기는 공기보다 가볍다.
3. 무색 투명한 액체이다.
4. 자기반응성 물질이다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2012,5,위험물의 화학적 성질 및 취급,39,적린에 관한 설명 중 틀린 것은?,text_only,,물에 잘 녹는다.,화재시 물로 냉각소화 할 수 있다.,황린에 비해 안정하다.,황린과 동소체이다.,1,140,GPT-4o,300,96,0,68.57,114.43,0.62,90,1,91,중간,0.000235,2,False,2,"문제: 적린에 관한 설명 중 틀린 것은?

선택지:
1. 물에 잘 녹는다.
2. 화재시 물로 냉각소화 할 수 있다.
3. 황린에 비해 안정하다.
4. 황린과 동소체이다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2008,5,위험물의 화학적 성질 및 취급,47,질산에 대한 설명 중 틀린 것은?,text_only,,불연성이지만 산화력을 가지고 있다,순수한 것은 갈색의 액체이나 보관 중 청색으로 변한다,부식성이 강하다,물과 접촉하면 발열한다,2,141,GPT-4o,300,97,0,68.79,115.16,0.73,97,1,98,중간,0.000253,2,True,2,"문제: 질산에 대한 설명 중 틀린 것은?

선택지:
1. 불연성이지만 산화력을 가지고 있다
2. 순수한 것은 갈색의 액체이나 보관 중 청색으로 변한다
3. 부식성이 강하다
4. 물과 접촉하면 발열한다

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2009,5,위험물의 화학적 성질 및 취급,47,제5류 위험물에 대한 설명으로 옳지 않은 것은?,text_only,,대표적인 성질은 자기반응성 물질이다.,피크린산은 니트로화합물이다.,모두 산소를 포함하고 있다.,니트로화합물은 니트로기가 많을수록 폭발력이 커진다.,3,142,GPT-4o,300,98,0,69.01,115.97,0.81,113,1,114,중간,0.000293,3,True,3,"문제: 제5류 위험물에 대한 설명으로 옳지 않은 것은?

선택지:
1. 대표적인 성질은 자기반응성 물질이다.
2. 피크린산은 니트로화합물이다.
3. 모두 산소를 포함하고 있다.
4. 니트로화합물은 니트로기가 많을수록 폭발력이 커진다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2016,2,위험물의 화학적 성질 및 취급,60,위험물안전관리법령상 위험등급의 종류가 나머지 셋과 다른 하나는?,text_only,o,제1류 위험물 중 중크롬산염류,제2류 위험물 중 인화성고체,제3류 위험물 중 금속의 인화물,제4류 위험물 중 알코올류,4,143,GPT-4o,300,99,0,69.23,116.71,0.74,116,1,117,중간,0.0003,4,True,4,"문제: 위험물안전관리법령상 위험등급의 종류가 나머지 셋과 다른 하나는?

선택지:
1. 제1류 위험물 중 중크롬산염류
2. 제2류 위험물 중 인화성고체
3. 제3류 위험물 중 금속의 인화물
4. 제4류 위험물 중 알코올류

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2006,1,위험물의 화학적 성질 및 취급,43,다음 제4류 위험물 중 제4석유류에 속하는 것은?,text_only,o,중류,윤활유,글리세린,테라핀유,2,144,GPT-4o,300,100,0,69.44,117.55,0.83,76,1,77,중간,0.0002,2,True,2,"문제: 다음 제4류 위험물 중 제4석유류에 속하는 것은?

선택지:
1. 중류
2. 윤활유
3. 글리세린
4. 테라핀유

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2004,3,위험물의 화학적 성질 및 취급,50,아세틸퍼옥사이드의 지정수량은 얼마인가?,text_only,o,10kg,50L,100kg,1000L,1,145,GPT-4o,300,101,0,69.66,118.18,0.63,75,1,76,중간,0.000198,1,True,1,"문제: 아세틸퍼옥사이드의 지정수량은 얼마인가?

선택지:
1. 10kg
2. 50L
3. 100kg
4. 1000L

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
위험물기능사,2003,2,위험물의 화학적 성질 및 취급,34,제4류 위험물 중 동식물유류의 관한 설명 중 옳은 것은?,text_only,,요오드 값에 관계없이 자연발화의 위험이 작다.,"소방법상 1기압, 40℃이상에서 액체로 된 것이다.",산화되기 쉬운 동식물류일수록 자연발화의 위험이 작다.,땅콩기름과 같이 요오드 값이 100 이하인 것은 불건성유 이다.,4,146,GPT-4o,300,102,0,69.86,118.95,0.76,144,1,145,중간,0.00037,4,True,4,"문제: 제4류 위험물 중 동식물유류의 관한 설명 중 옳은 것은?

선택지:
1. 요오드 값에 관계없이 자연발화의 위험이 작다.
2. 소방법상 1기압, 40℃이상에서 액체로 된 것이다.
3. 산화되기 쉬운 동식물류일수록 자연발화의 위험이 작다.
4. 땅콩기름과 같이 요오드 값이 100 이하인 것은 불건성유 이다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
