Test Name,Year,Session,Subject,Number,Question,Option 1,Option 2,Option 3,Option 4,Answer,문제번호,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,비용($),예측답,정답여부,모델응답,프롬프트,Question_image,Law,무작위값
소방설비기사(기계분야),2005,1,소방기계시설의 구조 및 원리,71,송풍기등을 사용하여 건축물 내부에 발생한 연기를 배연구획까지 풍도를 설치하여 강제로 제연하는 방식은?,밀폐 제연방식,자연 제연방식,강제 제연방식,스모크 타워 제연방식,3,115,GPT-4o Mini,300,57,0,49.57,99.99,0.51,105,1,106,매우 낮음,1.6e-05,3,True,3,"문제: 송풍기등을 사용하여 건축물 내부에 발생한 연기를 배연구획까지 풍도를 설치하여 강제로 제연하는 방식은?

선택지:
1. 밀폐 제연방식
2. 자연 제연방식
3. 강제 제연방식
4. 스모크 타워 제연방식

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.474711587
소방설비기사(기계분야),2019,1,소방유체역학,31,스프링클러 헤드의 방수압이 4배가 되면 방수량은 몇 배가 되는가?,$\\sqrt{2}$배,2배,4배,8배,2,116,GPT-4o Mini,300,57,0,49.14,101.6,1.61,90,1,91,매우 낮음,1.4e-05,4,False,4,"문제: 스프링클러 헤드의 방수압이 4배가 되면 방수량은 몇 배가 되는가?

선택지:
1. $\\sqrt{2}$배
2. 2배
3. 4배
4. 8배

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.937068831
소방설비기사(기계분야),2004,4,소방원론,20,다음 중에서 제 2석유류에 해당되는 것은?,"에테르, 이황화탄소, 콜로디온","아세톤, 가솔린, 벤젠","등유, 경유","중유, 클레오소트유",3,117,GPT-4o Mini,300,58,0,49.57,102.43,0.83,100,1,101,매우 낮음,1.6e-05,3,True,3,"문제: 다음 중에서 제 2석유류에 해당되는 것은?

선택지:
1. 에테르, 이황화탄소, 콜로디온
2. 아세톤, 가솔린, 벤젠
3. 등유, 경유
4. 중유, 클레오소트유

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.715286978
소방설비기사(기계분야),2022,1,소방유체역학,35,"그림과 같이 수평과 30˚ 경사된 폭 50cm인 수문 AB가 A점에서 힌지(hinge)로 되어있다. 이 문을 열기 위한 최소한의 힘 F(수문에 직각 방향)는 약 몇 kN인가? (단, 수문의 무게는 무시하고, 유체의 비중은 1이다.)",11.5,7.35,5.51,2.71,2,118,GPT-4o Mini,300,59,0,50.0,103.12,0.69,145,1,146,매우 낮음,2.2e-05,2,True,2,"문제: 그림과 같이 수평과 30˚ 경사된 폭 50cm인 수문 AB가 A점에서 힌지(hinge)로 되어있다. 이 문을 열기 위한 최소한의 힘 F(수문에 직각 방향)는 약 몇 kN인가? (단, 수문의 무게는 무시하고, 유체의 비중은 1이다.)

선택지:
1. 11.5
2. 7.35
3. 5.51
4. 2.71

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",O,,0.943691188
소방설비기사(기계분야),2011,2,소방관계법규,53,공공의 소방활동에 필요한 소화전·급수탑·저수조는 누가 설치하고 유지·관리 하여야 하는가?,소방방재청장,행정안전부장관,시·도지사,소방본부장,3,119,GPT-4o Mini,300,60,0,50.42,103.68,0.56,104,1,105,매우 낮음,1.6e-05,3,True,3,"문제: 공공의 소방활동에 필요한 소화전·급수탑·저수조는 누가 설치하고 유지·관리 하여야 하는가?

선택지:
1. 소방방재청장
2. 행정안전부장관
3. 시·도지사
4. 소방본부장

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,O,0.933513244
소방설비기사(기계분야),2004,4,소방기계시설의 구조 및 원리,76,"CO$_2$, 하론, 분말설비와 같은 특수소화설비의 배관에 대한 사항 중 옳지 않은 것은?",할로겐화합물 소화설비의 배관에는 배관용 스텐레스 강관을 사용하는 경우가 있다.,분말 소화설비의 배관은 균등 배관을 한다.,불연성 가스 소화설비의 배관에는 탄산가스를 사용하는 경우 가스관을 사용한다.,특수 소화설비의 배관은 내식성이 있거나 내식처리된 것을 사용하고 있다.,3,120,GPT-4o Mini,300,61,0,50.83,105.42,1.74,172,1,173,매우 낮음,2.6e-05,3,True,3,"문제: CO$_2$, 하론, 분말설비와 같은 특수소화설비의 배관에 대한 사항 중 옳지 않은 것은?

선택지:
1. 할로겐화합물 소화설비의 배관에는 배관용 스텐레스 강관을 사용하는 경우가 있다.
2. 분말 소화설비의 배관은 균등 배관을 한다.
3. 불연성 가스 소화설비의 배관에는 탄산가스를 사용하는 경우 가스관을 사용한다.
4. 특수 소화설비의 배관은 내식성이 있거나 내식처리된 것을 사용하고 있다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.490430895
소방설비기사(기계분야),2022,1,소방원론,13,과산화수소 위험물의 특성이 아닌 것은?,비수용성이다.,무기화합물이다.,불연성 물질이다.,비중은 물보다 무겁다.,1,121,GPT-4o Mini,300,61,0,50.41,106.15,0.73,84,1,85,매우 낮음,1.3e-05,3,False,3,"문제: 과산화수소 위험물의 특성이 아닌 것은?

선택지:
1. 비수용성이다.
2. 무기화합물이다.
3. 불연성 물질이다.
4. 비중은 물보다 무겁다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.328482786
소방설비기사(기계분야),2009,2,소방기계시설의 구조 및 원리,80,전역방출방식의 할로겐화합물 소화설비의 분사헤드 설치기준에 관한 설명 중 틀린 것은?,할론 2402를 방사하는 분사헤드의 방사 압력은 0.1MPa 이상으로 할 것,할론 1211를 방사하는 분사헤드의 방사 압력은 0.2MPa 이상으로 할 것,할론 1301를 방사하는 분사헤드의 방사 압력은 0.3MPa 이상으로 할 것,할론 2402를 방사하는 분사헤드는 당해 소화약제가 무상으로 분무되는 것으로 할 것,3,122,GPT-4o Mini,300,62,0,50.82,106.71,0.56,196,1,197,매우 낮음,3e-05,3,True,3,"문제: 전역방출방식의 할로겐화합물 소화설비의 분사헤드 설치기준에 관한 설명 중 틀린 것은?

선택지:
1. 할론 2402를 방사하는 분사헤드의 방사 압력은 0.1MPa 이상으로 할 것
2. 할론 1211를 방사하는 분사헤드의 방사 압력은 0.2MPa 이상으로 할 것
3. 할론 1301를 방사하는 분사헤드의 방사 압력은 0.3MPa 이상으로 할 것
4. 할론 2402를 방사하는 분사헤드는 당해 소화약제가 무상으로 분무되는 것으로 할 것

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.950080747
소방설비기사_기계분야,2021,2,소방관계법규,52,"화재예방, 소방시설 설치·유지 및 안전관리에 관한 법령상 시·도지사가 소방시설 등의 자체점검을 하지 아니한 관리업자에게 영업정지를 명할 수 있으나, 이로 인해 국민에게 심한 불편을 줄 때에는 영업정지처분을 갈음하여 과징금 처분을 한다. 과징금의 기준은?",1000만원 이하,2000만원 이하,3000만원 이하,5000만원 이하,3,123,GPT-4o Mini,300,62,0,50.41,107.66,0.95,154,1,155,매우 낮음,2.4e-05,2,False,2,"문제: 화재예방, 소방시설 설치·유지 및 안전관리에 관한 법령상 시·도지사가 소방시설 등의 자체점검을 하지 아니한 관리업자에게 영업정지를 명할 수 있으나, 이로 인해 국민에게 심한 불편을 줄 때에는 영업정지처분을 갈음하여 과징금 처분을 한다. 과징금의 기준은?

선택지:
1. 1000만원 이하
2. 2000만원 이하
3. 3000만원 이하
4. 5000만원 이하

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,O,0.075788017
소방설비기사(기계분야),2007,4,소방유체역학,37,이상기체의 등엔트로피 과정에 대한 설명 중 틀린 것은?,폴리트로픽 과정의 일종이다.,가역단열과정에서 실현된다.,온도가 증가하면 압력이 증가한다.,온도가 증가하면 비체적이 증가한다.,4,124,GPT-4o Mini,300,62,0,50.0,108.16,0.5,104,1,105,매우 낮음,1.6e-05,3,False,3,"문제: 이상기체의 등엔트로피 과정에 대한 설명 중 틀린 것은?

선택지:
1. 폴리트로픽 과정의 일종이다.
2. 가역단열과정에서 실현된다.
3. 온도가 증가하면 압력이 증가한다.
4. 온도가 증가하면 비체적이 증가한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.139181347
소방설비기사(기계분야),2011,2,소방유체역학,39,"저장용기로부터 20℃의 물을 길이 300m, 직경 900mm인 콘크리트 수평 원관을 통하여 공급하고 있다. 유량이 1.25m$^3$/s 일 때 원관에서의 압력강하는 몇 kPa 인가? (단, 물의 동점성계수는 1.31×10$^{-6}$m$^2$/s 이고, 관마찰계수는 0.023이다.)",16.1,14.8,12.3,11.9,2,125,GPT-4o Mini,300,62,0,49.6,118.68,10.52,170,1,171,매우 낮음,2.6e-05,1,False,1,"문제: 저장용기로부터 20℃의 물을 길이 300m, 직경 900mm인 콘크리트 수평 원관을 통하여 공급하고 있다. 유량이 1.25m$^3$/s 일 때 원관에서의 압력강하는 몇 kPa 인가? (단, 물의 동점성계수는 1.31×10$^{-6}$m$^2$/s 이고, 관마찰계수는 0.023이다.)

선택지:
1. 16.1
2. 14.8
3. 12.3
4. 11.9

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.139190841
소방설비기사(기계분야),2019,1,소방기계시설의 구조 및 원리,71,"예상제연구역 바닥면적 400m$^2$ 미만 거실의 공기유입구와 배출구간의 직선거리 기준으로 옳은 것은? (단, 제연경계에 의한 구획을 제외한다.)",2m 이상 확보되어야 한다.,3m 이상 확보되어야 한다.,5m 이상 확보되어야 한다.,10m 이상 확보되어야 한다.,3,126,GPT-4o Mini,300,62,0,49.21,119.63,0.95,136,1,137,매우 낮음,2.1e-05,2,False,2,"문제: 예상제연구역 바닥면적 400m$^2$ 미만 거실의 공기유입구와 배출구간의 직선거리 기준으로 옳은 것은? (단, 제연경계에 의한 구획을 제외한다.)

선택지:
1. 2m 이상 확보되어야 한다.
2. 3m 이상 확보되어야 한다.
3. 5m 이상 확보되어야 한다.
4. 10m 이상 확보되어야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.982082724
소방설비기사(기계분야),2005,1,소방원론,17,후레쉬 오버에 영향을 미치는 것이 아닌 것은?,내장재료의 종류,화원(火源)의 크기,실의 개구율(開口率),열원(熱源)의 종류,4,127,GPT-4o Mini,300,62,0,48.82,120.27,0.65,88,1,89,매우 낮음,1.4e-05,2,False,2,"문제: 후레쉬 오버에 영향을 미치는 것이 아닌 것은?

선택지:
1. 내장재료의 종류
2. 화원(火源)의 크기
3. 실의 개구율(開口率)
4. 열원(熱源)의 종류

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.428693025
소방설비기사(기계분야),2020,"1,2",소방원론,14,화재 시 나타나는 인간의 피난특성으로 볼 수 없는 것은?,어두운 곳으로 대피한다.,최초로 행동한 사람을 따른다.,발화지점의 반대방향으로 이동한다.,"평소에 사용하던 문, 통로를 사용한다.",1,128,GPT-4o Mini,300,63,0,49.22,120.98,0.71,104,1,105,매우 낮음,1.6e-05,1,True,1,"문제: 화재 시 나타나는 인간의 피난특성으로 볼 수 없는 것은?

선택지:
1. 어두운 곳으로 대피한다.
2. 최초로 행동한 사람을 따른다.
3. 발화지점의 반대방향으로 이동한다.
4. 평소에 사용하던 문, 통로를 사용한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.110693932
소방설비기사(기계분야),2016,2,소방유체역학,32,"그림과 같은 수조에 0.3m ×1.0 m 크기의 사각 수문을 통하여 유출되는 유량은 몇 m$^3$/s 인가? (단, 마찰손실은 무시하고 수조의 크기는 매우 크다고 가정한다.)",1.3,1.5,1.7,1.9,2,129,GPT-4o Mini,300,63,0,48.84,121.6,0.62,126,3,129,매우 낮음,2.1e-05,1,False,1.5,"문제: 그림과 같은 수조에 0.3m ×1.0 m 크기의 사각 수문을 통하여 유출되는 유량은 몇 m$^3$/s 인가? (단, 마찰손실은 무시하고 수조의 크기는 매우 크다고 가정한다.)

선택지:
1. 1.3
2. 1.5
3. 1.7
4. 1.9

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",O,,0.239691451
소방설비기사(기계분야),2016,1,소방기계시설의 구조 및 원리,71,"바닥면적이 400m$^2$ 미만이고 예상제연구역이 벽으로 구획되어 있는 배출구의 설치위치로 옳은 것은? (단, 통로인 예상제연구역을 제외한다.)",천장 또는 반자와 바닥사이의 중간 윗부분,천장 또는 반자와 바닥사이의 중간 아래 부분,"천장, 반자 또는 이에 가까운 부분",천장 또는 반자와 바닥사이의 중간 부분,1,130,GPT-4o Mini,300,63,0,48.46,123.15,1.54,157,1,158,매우 낮음,2.4e-05,3,False,3,"문제: 바닥면적이 400m$^2$ 미만이고 예상제연구역이 벽으로 구획되어 있는 배출구의 설치위치로 옳은 것은? (단, 통로인 예상제연구역을 제외한다.)

선택지:
1. 천장 또는 반자와 바닥사이의 중간 윗부분
2. 천장 또는 반자와 바닥사이의 중간 아래 부분
3. 천장, 반자 또는 이에 가까운 부분
4. 천장 또는 반자와 바닥사이의 중간 부분

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.221904567
소방설비기사(기계분야),2018,1,소방유체역학,34,비중 0.92인 빙산이 비중 1.025의 바닷물 수면에 떠 있다. 수면 위에 나온 빙산의 체적이 150m$^3$이면 빙산의 전체 체적은 약 몇 m$^3$인가?,1314,1464,1725,1875,2,131,GPT-4o Mini,300,64,0,48.85,123.88,0.73,122,1,123,매우 낮음,1.9e-05,2,True,2,"문제: 비중 0.92인 빙산이 비중 1.025의 바닷물 수면에 떠 있다. 수면 위에 나온 빙산의 체적이 150m$^3$이면 빙산의 전체 체적은 약 몇 m$^3$인가?

선택지:
1. 1314
2. 1464
3. 1725
4. 1875

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.967937353
소방설비기사(기계분야),2014,2,소방관계법규,55,자동화재속보설비를 설치하여야 하는 특정소방대상물은?,연면적 800m$^2$인 아파트,연면적 800m$^2$인 기숙사,바닥면적이 1000m$^2$인 층이 있는 발전시설,바닥면적이 500m$^2$인 층이 있는 노유자시설,4,132,GPT-4o Mini,300,64,0,48.48,124.59,0.71,134,1,135,매우 낮음,2.1e-05,3,False,3,"문제: 자동화재속보설비를 설치하여야 하는 특정소방대상물은?

선택지:
1. 연면적 800m$^2$인 아파트
2. 연면적 800m$^2$인 기숙사
3. 바닥면적이 1000m$^2$인 층이 있는 발전시설
4. 바닥면적이 500m$^2$인 층이 있는 노유자시설

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,O,0.999019825
소방설비기사(기계분야),2005,2,소방기계시설의 구조 및 원리,71,분말소화설비에서 가압용가스로 이산화탄소를 사용하는 것에 있어서 이산화탄소는 소화약제 1kg에 대해 배관의 청소에 필요한 량 몇 g을 가산한 양 이상으로 하는가?,10,20,30,40,2,133,GPT-4o Mini,300,64,0,48.12,125.25,0.66,112,1,113,매우 낮음,1.7e-05,3,False,3,"문제: 분말소화설비에서 가압용가스로 이산화탄소를 사용하는 것에 있어서 이산화탄소는 소화약제 1kg에 대해 배관의 청소에 필요한 량 몇 g을 가산한 양 이상으로 하는가?

선택지:
1. 10
2. 20
3. 30
4. 40

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.547977869
소방설비기사(기계분야),2005,4,소방기계시설의 구조 및 원리,77,바닥면적 400m$^2$이상의 대규모 화재실의 제연효과에 부합되지 않는 것은?,거주자의 피난루트 형성,화재 진압대원의 진입루트 형성,인접실로의 연기 확산지연,구획물의 내화성 증진,4,134,GPT-4o Mini,300,65,0,48.51,126.03,0.78,118,1,119,매우 낮음,1.8e-05,4,True,4,"문제: 바닥면적 400m$^2$이상의 대규모 화재실의 제연효과에 부합되지 않는 것은?

선택지:
1. 거주자의 피난루트 형성
2. 화재 진압대원의 진입루트 형성
3. 인접실로의 연기 확산지연
4. 구획물의 내화성 증진

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.697813918
소방설비기사(기계분야),2007,2,소방원론,10,정전기의 발생을 억제하기 위한 방법으로 틀린 것은?,접지를 한다.,상대습도를 높게한다.,공기를 이온화 한다.,부도체 물질을 사용한다.,4,135,GPT-4o Mini,300,66,0,48.89,126.7,0.68,86,1,87,매우 낮음,1.3e-05,4,True,4,"문제: 정전기의 발생을 억제하기 위한 방법으로 틀린 것은?

선택지:
1. 접지를 한다.
2. 상대습도를 높게한다.
3. 공기를 이온화 한다.
4. 부도체 물질을 사용한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.021340004
소방설비기사(기계분야),2008,1,소방원론,7,전기화재의 원인으로 가장 관계가 없는 것은?,단락,과전류,누전,절연 과다,4,136,GPT-4o Mini,300,67,0,49.26,127.37,0.67,71,1,72,매우 낮음,1.1e-05,4,True,4,"문제: 전기화재의 원인으로 가장 관계가 없는 것은?

선택지:
1. 단락
2. 과전류
3. 누전
4. 절연 과다

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only,,0.482818998
